"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ncoa7.1",2.88217682021634e-09,0.29945262234192,0.532,0.385,4.34661086256827e-05,"MEGLU2","Ncoa7"
"Ids.1",2.91498954198074e-09,0.336109016568177,0.517,0.373,4.39609572826116e-05,"MEGLU2","Ids"
"Arpc5l.1",3.05551010860293e-09,0.309372221389993,0.751,0.638,4.60801479478407e-05,"MEGLU2","Arpc5l"
"Rac3",3.20941228865438e-09,0.254591957957367,0.381,0.243,4.84011467251967e-05,"MEGLU2","Rac3"
"1500011B03Rik.1",3.32959095897166e-09,0.290522672409199,0.868,0.804,5.02135612522516e-05,"MEGLU2","1500011B03Rik"
"Thra.1",3.38077510525881e-09,0.276449427577904,0.832,0.748,5.09854693624082e-05,"MEGLU2","Thra"
"Wdr1.1",4.02216684514921e-09,0.27009963544253,0.375,0.243,6.06582981916952e-05,"MEGLU2","Wdr1"
"Elmo1.1",4.36240036582743e-09,-0.436263152265648,0.547,0.669,6.57893599170435e-05,"MEGLU2","Elmo1"
"Tuba4a.1",4.80668761242454e-09,0.282985579627899,0.628,0.485,7.24896558829745e-05,"MEGLU2","Tuba4a"
"Spcs1.1",4.83956184378645e-09,0.328314495113988,0.694,0.544,7.29854321661435e-05,"MEGLU2","Spcs1"
"Rtn3.1",5.18108867212466e-09,0.274267210509847,0.952,0.883,7.8135998264312e-05,"MEGLU2","Rtn3"
"Arpp19.1",5.33819662467013e-09,0.277585639442782,0.52,0.381,8.05053432966503e-05,"MEGLU2","Arpp19"
"Azin1.1",5.54510323691593e-09,-0.273524644397111,0.258,0.406,8.36257019159292e-05,"MEGLU2","Azin1"
"Pcmt1.1",5.68760231029813e-09,0.275358051140869,0.628,0.494,8.57747304416061e-05,"MEGLU2","Pcmt1"
"Tmem65",5.78658366331847e-09,-0.345672309419253,0.243,0.393,8.72674682265059e-05,"MEGLU2","Tmem65"
"Tmem29",6.10271626057548e-09,0.231322097187501,0.453,0.31,9.20350639257388e-05,"MEGLU2","Tmem29"
"Txndc17.1",6.83478556985021e-09,0.22914178206114,0.414,0.272,0.000103075401178911,"MEGLU2","Txndc17"
"Ate1",7.00729056379539e-09,0.218378607527616,0.471,0.322,0.000105676948992598,"MEGLU2","Ate1"
"Stxbp1.1",8.70679546468627e-09,0.305098637675715,0.913,0.884,0.000131307182402934,"MEGLU2","Stxbp1"
"Rpl35.1",8.91869360656817e-09,0.301111748606736,0.76,0.668,0.000134502818280654,"MEGLU2","Rpl35"
"Dlg4.1",9.00979473251331e-09,0.238391380553158,0.691,0.547,0.000135876714361033,"MEGLU2","Dlg4"
"Ndufa2",9.06471248090172e-09,0.317572433938138,0.922,0.901,0.000136704928924479,"MEGLU2","Ndufa2"
"Atp2b1.1",9.08274545481874e-09,-0.424082428113726,0.577,0.698,0.000136976884204121,"MEGLU2","Atp2b1"
"Nudc.1",9.30941317619398e-09,0.279121872334614,0.7,0.574,0.000140395260110181,"MEGLU2","Nudc"
"Mrps15",9.56086768972308e-09,0.278994905666572,0.447,0.312,0.000144187445628714,"MEGLU2","Mrps15"
"Nenf",1.1011767264787e-08,0.280567130217233,0.805,0.747,0.000166068462120253,"MEGLU2","Nenf"
"Ftl1.1",1.10550575644264e-08,-0.413784449550268,0.895,0.936,0.000166721323129114,"MEGLU2","Ftl1"
"Ifngr2.1",1.12208082837488e-08,0.267411573756935,0.426,0.284,0.000169221009727216,"MEGLU2","Ifngr2"
"Caly.1",1.15736754162904e-08,0.264518813598349,0.733,0.593,0.000174542598953076,"MEGLU2","Caly"
"Lgi2",1.29001084446554e-08,-0.309837321658623,0.12,0.254,0.000194546535453848,"MEGLU2","Lgi2"
"Adcy8",1.32951803334093e-08,-0.206890773083946,0.054,0.173,0.000200504614608146,"MEGLU2","Adcy8"
"Rpl34.1",1.44601013640334e-08,0.279881026376582,0.826,0.739,0.000218072788670988,"MEGLU2","Rpl34"
"Nrep.1",1.60130561810074e-08,-0.230264654770219,0.114,0.25,0.000241492900265772,"MEGLU2","Nrep"
"Flrt3",1.63479275339873e-08,-0.220367570157868,0.081,0.209,0.000246543095140062,"MEGLU2","Flrt3"
"Eef1b2.1",1.6582116523109e-08,0.284812707352958,0.697,0.592,0.000250074899285006,"MEGLU2","Eef1b2"
"Zbtb4.1",1.79152126042709e-08,-0.254872617141324,0.258,0.415,0.00027017932128501,"MEGLU2","Zbtb4"
"Strbp.1",1.88436099660219e-08,-0.347900135598094,0.486,0.588,0.000284180481897577,"MEGLU2","Strbp"
"Scd2.1",1.92157166346586e-08,0.235219743355337,0.721,0.579,0.000289792222567286,"MEGLU2","Scd2"
"Dlgap1.1",1.9963448999359e-08,-0.25679363011496,0.282,0.443,0.000301068774359333,"MEGLU2","Dlgap1"
"Camk2n1.1",2.03112326298416e-08,0.297221075043338,0.799,0.714,0.000306313699290641,"MEGLU2","Camk2n1"
"Cntn1.1",2.18185024225056e-08,0.230480483684631,0.667,0.504,0.000329044835033806,"MEGLU2","Cntn1"
"Rnd1",2.21741754587864e-08,0.217970016844805,0.351,0.219,0.000334408740093957,"MEGLU2","Rnd1"
"Camkv.1",2.22668703479328e-08,0.262362809202147,0.435,0.297,0.000335806671717175,"MEGLU2","Camkv"
"Nptxr",2.55134674709787e-08,0.259859026343832,0.42,0.297,0.00038476860292983,"MEGLU2","Nptxr"
"Diras1.1",2.80718359804896e-08,-0.329053394024847,0.309,0.444,0.000423351358421764,"MEGLU2","Diras1"
"Hmgn1",2.94704025589883e-08,-0.39968334725542,0.502,0.618,0.000444443140992102,"MEGLU2","Hmgn1"
"1500009L16Rik.1",2.97242146221465e-08,0.226234758215249,0.363,0.236,0.000448270880716591,"MEGLU2","1500009L16Rik"
"Uqcrh.1",3.34505729156303e-08,0.267768377185858,0.943,0.945,0.000504468090140621,"MEGLU2","Uqcrh"
"Wdr6",3.42715099012636e-08,0.304182347860861,0.559,0.445,0.000516848640820956,"MEGLU2","Wdr6"
"Eif3m.1",3.58853186093733e-08,0.223831594619135,0.511,0.368,0.000541186489947959,"MEGLU2","Eif3m"
"Pnoc.1",3.81966312673547e-08,-0.236109131174823,0.051,0.165,0.000576043396142976,"MEGLU2","Pnoc"
"Spon1.1",3.85182603335425e-08,-0.213476182171311,0.045,0.156,0.000580893884090155,"MEGLU2","Spon1"
"Atp6v1f.1",3.97597196707002e-08,0.299385597223952,0.856,0.804,0.00059961633235383,"MEGLU2","Atp6v1f"
"Zmat4.1",4.09416191866007e-08,-0.316159769247268,0.204,0.339,0.000617440558953126,"MEGLU2","Zmat4"
"Fam19a5.1",4.13315652123905e-08,0.232178670494701,0.474,0.327,0.000623321334968061,"MEGLU2","Fam19a5"
"Ubl5",4.22718683238512e-08,0.304563403695671,0.886,0.81,0.000637502046192,"MEGLU2","Ubl5"
"Tmem38a.1",4.29431616655302e-08,-0.253534434093067,0.288,0.435,0.00064762582107786,"MEGLU2","Tmem38a"
"Nisch.1",4.30114823914148e-08,0.319139615834525,0.73,0.619,0.000648656165944926,"MEGLU2","Nisch"
"Zdhhc20",4.77205550096268e-08,0.233746432172203,0.471,0.337,0.000719673690100181,"MEGLU2","Zdhhc20"
"Cntnap5a.1",4.84479489691866e-08,-0.260933540626337,0.288,0.439,0.000730643518404303,"MEGLU2","Cntnap5a"
"Mt1.1",4.84949201690571e-08,-0.318957509091115,0.288,0.436,0.00073135189106955,"MEGLU2","Mt1"
"Selm",4.89789562299072e-08,0.271793774354515,0.919,0.888,0.000738651638903231,"MEGLU2","Selm"
"Cox7c.1",4.95775255613216e-08,0.277442069122261,0.961,0.956,0.00074767866299029,"MEGLU2","Cox7c"
"Hpcal1",5.5087566922429e-08,0.292972566114205,0.288,0.174,0.000830775596757152,"MEGLU2","Hpcal1"
"Atp1b1.1",5.58658920517326e-08,-0.533962863154577,0.967,0.973,0.000842513518032179,"MEGLU2","Atp1b1"
"Mapk9.1",5.71593943978059e-08,0.231565041026255,0.58,0.422,0.000862020826913311,"MEGLU2","Mapk9"
"Tubb4b",6.24324467550532e-08,0.219036829081896,0.489,0.348,0.000941543729512958,"MEGLU2","Tubb4b"
"G3bp2.1",6.36404807874116e-08,0.215683138121676,0.739,0.598,0.000959762090754955,"MEGLU2","G3bp2"
"Pitpnb.1",6.44925390318357e-08,0.200458673055236,0.405,0.27,0.000972611981139115,"MEGLU2","Pitpnb"
"Ttc33",6.57432050184185e-08,0.204571787077663,0.393,0.263,0.000991473274882769,"MEGLU2","Ttc33"
"Bex1",7.27497217402868e-08,0.322072901576386,0.649,0.54,0.00109713855356527,"MEGLU2","Bex1"
"Sncb.1",7.50078804679026e-08,-0.268442641389239,0.976,0.986,0.00113119384533644,"MEGLU2","Sncb"
"Tceal6",7.71920384740921e-08,0.245347043752744,0.435,0.305,0.00116413313222778,"MEGLU2","Tceal6"
"Stx1b.1",7.79747110735137e-08,0.233370110138551,0.664,0.525,0.00117593661769966,"MEGLU2","Stx1b"
"Dpy19l1.1",7.93643684345875e-08,-0.286360471335055,0.246,0.388,0.00119689404036201,"MEGLU2","Dpy19l1"
"Eif5.1",8.05506520500061e-08,0.309743687108508,0.757,0.694,0.00121478438356614,"MEGLU2","Eif5"
"Flot2.1",8.99295772557796e-08,0.215274321626758,0.351,0.23,0.00135622795459441,"MEGLU2","Flot2"
"Iqsec3",9.50473212344685e-08,-0.297071082376715,0.312,0.453,0.00143340865153702,"MEGLU2","Iqsec3"
"H3f3b.1",9.83322383823691e-08,-0.317704122212843,0.925,0.932,0.00148294848704451,"MEGLU2","H3f3b"
"Smim14.1",9.90511838531204e-08,0.288456876090166,0.607,0.483,0.00149379090368891,"MEGLU2","Smim14"
"Ppfia2.1",1.01915080504681e-07,-0.238797890836169,0.18,0.315,0.0015369813290911,"MEGLU2","Ppfia2"
"Parm1.1",1.03194663056672e-07,-0.294529976989655,0.195,0.329,0.00155627871355768,"MEGLU2","Parm1"
"Pdgfa.1",1.0544693293313e-07,0.270812784242672,0.483,0.357,0.00159024519556453,"MEGLU2","Pdgfa"
"Vstm2a.1",1.08019217326312e-07,0.248912898332905,0.42,0.297,0.00162903781649812,"MEGLU2","Vstm2a"
"Trappc2l",1.08046854613246e-07,0.321738500068979,0.742,0.652,0.00162945461442236,"MEGLU2","Trappc2l"
"Psmb10",1.10020341591007e-07,0.275376633180939,0.595,0.484,0.00165921677153398,"MEGLU2","Psmb10"
"Cxx1b.1",1.17523182335419e-07,0.264405291482952,0.682,0.571,0.00177236711280046,"MEGLU2","Cxx1b"
"Ptn.1",1.18390347602469e-07,-0.374580714987672,0.369,0.51,0.00178544483219284,"MEGLU2","Ptn"
"Stmn1",1.21184254649359e-07,-0.205578390630415,0.018,0.109,0.00182757974436699,"MEGLU2","Stmn1"
"Camkk1",1.24240132618598e-07,0.210590985306143,0.273,0.162,0.00187366544002107,"MEGLU2","Camkk1"
"Desi1",1.38187977993775e-07,-0.226863232908453,0.195,0.336,0.00208401289612413,"MEGLU2","Desi1"
"Foxp2.1",1.3868716174777e-07,-0.294792703240809,0.168,0.307,0.00209154108631812,"MEGLU2","Foxp2"
"Ssbp4.1",1.48375396082354e-07,0.30640438716044,0.574,0.463,0.00223764934831798,"MEGLU2","Ssbp4"
"Rbfox1.1",1.54507508606797e-07,0.265998192980127,0.622,0.477,0.0023301277372991,"MEGLU2","Rbfox1"
"Ap2a2.1",1.6070441558559e-07,0.224928445327411,0.535,0.399,0.00242358329144628,"MEGLU2","Ap2a2"
"Zfr.1",1.6378174441247e-07,0.253061546288294,0.643,0.518,0.00246999248748446,"MEGLU2","Zfr"
"Atpif1.1",1.69781804243836e-07,0.310887443667246,0.967,0.959,0.00256047938980129,"MEGLU2","Atpif1"
"Lonrf2.1",1.70185772551461e-07,0.220211537021485,0.526,0.395,0.00256657163584859,"MEGLU2","Lonrf2"
"Arpc5.1",1.74783875138435e-07,0.218457008058315,0.45,0.322,0.00263591562096274,"MEGLU2","Arpc5"
"Sst",1.76561836942482e-07,0.26426676159092,0.126,0.055,0.00266272906292957,"MEGLU2","Sst"
"Ncam1.1",1.7734216585655e-07,0.257804331572239,0.793,0.672,0.00267449720328264,"MEGLU2","Ncam1"
"Tenm1",1.81176135669409e-07,0.202411008765983,0.282,0.172,0.00273231730203036,"MEGLU2","Tenm1"
"Atp2b2.1",1.89891138081702e-07,-0.393251049679284,0.574,0.673,0.00286374825341015,"MEGLU2","Atp2b2"
"Nos1",2.02530097154816e-07,-0.342983722252756,0.081,0.195,0.00305435639519178,"MEGLU2","Nos1"
"Cd81.1",2.03397263750638e-07,0.214731841918992,0.718,0.617,0.00306743413462338,"MEGLU2","Cd81"
"Fgf9",2.08007980710949e-07,-0.233062034436563,0.186,0.321,0.00313696835710183,"MEGLU2","Fgf9"
"Tceb2",2.09115764667156e-07,0.292107004239658,0.925,0.901,0.00315367484694538,"MEGLU2","Tceb2"
"Mapk1.1",2.12014090438807e-07,0.25810270100824,0.625,0.533,0.00319738449790764,"MEGLU2","Mapk1"
"Hypk",2.17255120526468e-07,0.285325931019893,0.661,0.581,0.00327642447265966,"MEGLU2","Hypk"
"Rp9.1",2.26206894407623e-07,0.207143831910129,0.544,0.405,0.00341142617456136,"MEGLU2","Rp9"
"Prune2.1",2.27290800155005e-07,-0.231454900622148,0.201,0.335,0.00342777255713764,"MEGLU2","Prune2"
"Zfp385a",2.37139880291873e-07,-0.217771081891671,0.147,0.274,0.00357630653468173,"MEGLU2","Zfp385a"
"Eid1.1",2.39186115708289e-07,0.212430484479481,0.459,0.328,0.00360716581099671,"MEGLU2","Eid1"
"Oaz1.1",2.65883271855042e-07,0.226767591347067,0.976,0.971,0.00400978562284589,"MEGLU2","Oaz1"
"Endod1",2.87926305152373e-07,0.204895660699158,0.483,0.343,0.00434221660800293,"MEGLU2","Endod1"
"Wdr89",3.29896554114333e-07,0.222487765878492,0.447,0.32,0.00497516993259825,"MEGLU2","Wdr89"
"Gng4.1",3.41820450027571e-07,0.215549543213663,0.408,0.276,0.0051549942068658,"MEGLU2","Gng4"
"Vstm2b.1",3.47115708070475e-07,-0.299147777621799,0.279,0.409,0.00523485199341083,"MEGLU2","Vstm2b"
"Serpini1.1",3.535791772487e-07,-0.285955911785444,0.219,0.346,0.00533232757208765,"MEGLU2","Serpini1"
"Hopx",3.59178860516862e-07,-0.324109928194271,0.09,0.199,0.00541677639545479,"MEGLU2","Hopx"
"Chchd2.1",3.65835661706668e-07,0.275114466740328,0.97,0.984,0.00551716761419827,"MEGLU2","Chchd2"
"Cdk16.1",3.79678733958196e-07,-0.204365705629226,0.3,0.447,0.00572593498682356,"MEGLU2","Cdk16"
"Fam63b.1",3.85996493236423e-07,-0.25001994991683,0.198,0.326,0.0058212131144985,"MEGLU2","Fam63b"
"Higd1a.1",3.90523897485742e-07,-0.241997633611248,0.598,0.72,0.00588949089798248,"MEGLU2","Higd1a"
"Chadl",4.09908556547197e-07,0.20882044663787,0.264,0.163,0.00618183094128828,"MEGLU2","Chadl"
"Wdr7.1",4.23202455207423e-07,0.214076129813148,0.453,0.323,0.00638231622698315,"MEGLU2","Wdr7"
"Bcl11a.1",4.99524761244315e-07,-0.260995747573728,0.237,0.369,0.00753333292432551,"MEGLU2","Bcl11a"
"Uba52.1",5.17867949735277e-07,0.21575479090237,0.462,0.339,0.00780996654995771,"MEGLU2","Uba52"
"Cadm2.1",5.25986233722757e-07,-0.305787508518894,0.465,0.598,0.0079323983907729,"MEGLU2","Cadm2"
"Habp4",5.35585881039596e-07,0.201229343501388,0.646,0.53,0.00807717067195815,"MEGLU2","Habp4"
"Ntrk2.1",5.67282600261718e-07,0.252342775349865,0.568,0.453,0.00855518889454697,"MEGLU2","Ntrk2"
"Ap1ar.1",5.81306346444427e-07,0.214319763629225,0.435,0.312,0.0087666810107284,"MEGLU2","Ap1ar"
"Stard3nl",6.01431637388207e-07,0.205107834499431,0.48,0.351,0.00907019052345154,"MEGLU2","Stard3nl"
"2210016L21Rik",6.04582483454602e-07,0.26848594756591,0.73,0.649,0.00911770843297885,"MEGLU2","2210016L21Rik"
"Tro.1",6.18555024609965e-07,0.215096121390695,0.571,0.439,0.00932842832614288,"MEGLU2","Tro"
"Slc24a3.1",6.19301996352202e-07,-0.336427442441412,0.381,0.486,0.00933969340698756,"MEGLU2","Slc24a3"
"Spryd3.1",6.34051210204426e-07,0.224738866478138,0.462,0.346,0.00956212630109294,"MEGLU2","Spryd3"
"Chrnb3.1",6.77921613746628e-07,-0.237272568242672,0.021,0.105,0.0102237358569129,"MEGLU2","Chrnb3"
"Steap2.1",7.09852794232656e-07,-0.228872379858798,0.186,0.316,0.0107052899898227,"MEGLU2","Steap2"
"Gng3.1",7.21407886986102e-07,0.236293272094968,0.958,0.947,0.0108795523436374,"MEGLU2","Gng3"
"Polr2g.1",7.83006332117274e-07,0.228559695774279,0.583,0.459,0.0118085184946606,"MEGLU2","Polr2g"
"Nova1",8.36439336115987e-07,0.2263925959298,0.456,0.334,0.0126143416279652,"MEGLU2","Nova1"
"Eif1b",8.42986314545752e-07,0.274657930585921,0.811,0.765,0.0127130766096645,"MEGLU2","Eif1b"
"Arf3.1",8.44355227770858e-07,0.266330440942389,0.769,0.68,0.0127337211900123,"MEGLU2","Arf3"
"Aplp1.1",8.55216946148293e-07,0.21742910463071,0.805,0.726,0.0128975267648624,"MEGLU2","Aplp1"
"Ssr1.1",8.58206025212571e-07,0.212359760098254,0.48,0.354,0.0129426050662308,"MEGLU2","Ssr1"
"Zeb1.1",8.65992718035008e-07,-0.207227746458633,0.162,0.288,0.013060036180686,"MEGLU2","Zeb1"
"mt-Nd5.1",8.85847066111225e-07,0.280045787846332,0.658,0.566,0.0133594596040234,"MEGLU2","mt-Nd5"
"Ywhae.1",9.08877521727573e-07,0.257251255468486,0.943,0.92,0.0137067819051735,"MEGLU2","Ywhae"
"Pbx1.1",9.1904529970654e-07,0.250586608768202,0.655,0.553,0.0138601221648743,"MEGLU2","Pbx1"
"Srp14",1.04251886223175e-06,0.322294427229129,0.841,0.8,0.0157222269613171,"MEGLU2","Srp14"
"Timm17a.1",1.04324931721882e-06,0.231398204940622,0.712,0.615,0.015733242952977,"MEGLU2","Timm17a"
"Csnk1d.1",1.05005641185577e-06,0.204140938921291,0.354,0.241,0.0158359007471969,"MEGLU2","Csnk1d"
"Dohh.1",1.11098675156122e-06,0.207211160571696,0.523,0.398,0.0167547912002948,"MEGLU2","Dohh"
"Mdh1.1",1.12404513087756e-06,-0.311424619389351,0.844,0.859,0.0169517246187645,"MEGLU2","Mdh1"
"Cfl2",1.14267392992654e-06,0.227721611056591,0.547,0.433,0.0172326655372222,"MEGLU2","Cfl2"
"Sqstm1.1",1.14684197687568e-06,0.248060884738481,0.544,0.425,0.0172955238532621,"MEGLU2","Sqstm1"
"Atp5d",1.29817257206614e-06,-0.259953554987344,0.73,0.815,0.0195777405593294,"MEGLU2","Atp5d"
"Chrm2",1.32515329484792e-06,-0.201711838453071,0.075,0.177,0.0199846368396015,"MEGLU2","Chrm2"
"Elavl4.1",1.42346089185445e-06,-0.260831844901643,0.345,0.467,0.0214672137100569,"MEGLU2","Elavl4"
"Srp72.1",1.49661762803049e-06,0.256574071943876,0.33,0.226,0.0225704904483279,"MEGLU2","Srp72"
"Gpx1.1",1.50457754885242e-06,0.296787866107633,0.673,0.59,0.0226905340142434,"MEGLU2","Gpx1"
"Zrsr2.1",1.62665249963707e-06,0.218328160890154,0.489,0.363,0.0245315463470267,"MEGLU2","Zrsr2"
"Rbfox3.1",1.74000351147756e-06,0.204207516140015,0.562,0.432,0.026240992956593,"MEGLU2","Rbfox3"
"Gtf2i.1",1.77795558290935e-06,-0.210642339899845,0.345,0.477,0.0268133481458558,"MEGLU2","Gtf2i"
"Tango2.1",1.80413558741673e-06,0.237277936237913,0.631,0.524,0.0272081687938316,"MEGLU2","Tango2"
"Stx16.1",1.83309558946585e-06,0.210863966222805,0.502,0.386,0.0276449145847345,"MEGLU2","Stx16"
"Chchd4.1",1.86405245159485e-06,0.306002075367292,0.553,0.467,0.0281117750225019,"MEGLU2","Chchd4"
"Canx.1",1.88526591332861e-06,0.226870934849058,0.715,0.63,0.0284316952389087,"MEGLU2","Canx"
"Cyld.1",1.92384503316402e-06,0.202059356057076,0.324,0.217,0.0290135069451466,"MEGLU2","Cyld"
"Celf4",1.97888841947219e-06,0.236062219918033,0.886,0.865,0.0298436162540601,"MEGLU2","Celf4"
"Psmb4",2.01499368444689e-06,0.216974037223303,0.574,0.457,0.0303881197551435,"MEGLU2","Psmb4"
"Mien1.1",2.06531905166437e-06,0.259747158488485,0.733,0.681,0.0311470766181504,"MEGLU2","Mien1"
"Dgcr2.1",2.10316706310061e-06,0.233307493770219,0.477,0.364,0.0317178624786203,"MEGLU2","Dgcr2"
"Gnaz.1",2.18071888856256e-06,0.206600107389745,0.438,0.326,0.032887421558412,"MEGLU2","Gnaz"
"Ccdc85a.1",2.27249223515977e-06,-0.24444369802221,0.18,0.295,0.0342714553984445,"MEGLU2","Ccdc85a"
"Polr2m.1",2.27589145604386e-06,0.22638695263174,0.862,0.829,0.0343227190485974,"MEGLU2","Polr2m"
"Snrpd2",2.28117658418352e-06,0.211354349004531,0.619,0.494,0.0344024240660716,"MEGLU2","Snrpd2"
"mt-Nd2.1",2.46476917521521e-06,0.25683537157541,0.958,0.962,0.0371711839314206,"MEGLU2","mt-Nd2"
"Alcam",2.77624101596439e-06,0.275533011212458,0.471,0.361,0.041868490761759,"MEGLU2","Alcam"
"Ptprn.1",2.8804189668068e-06,0.29448095538839,0.646,0.538,0.0434395984384133,"MEGLU2","Ptprn"
"Atp9a.1",2.9955456396746e-06,0.253494836689926,0.673,0.573,0.0451758237919326,"MEGLU2","Atp9a"
"Tmeff2",3.16004697389737e-06,-0.221636082667697,0.219,0.342,0.0476566684133463,"MEGLU2","Tmeff2"
"Fndc4.1",3.1723849320347e-06,-0.206825823701205,0.3,0.427,0.0478427371600153,"MEGLU2","Fndc4"
"Rpl22.1",3.17542687947806e-06,0.220257404766876,0.589,0.474,0.0478886127694086,"MEGLU2","Rpl22"
"Psmc1.1",3.23213873736012e-06,0.225781034963929,0.589,0.49,0.048743884298128,"MEGLU2","Psmc1"
"Elmod1.1",3.25715980402239e-06,-0.307611106848859,0.24,0.357,0.0491212270044616,"MEGLU2","Elmod1"
"Prdx2",3.341421507963e-06,-0.251895566438822,0.619,0.729,0.0503919777615901,"MEGLU2","Prdx2"
"Arl6ip4",3.68959202675359e-06,0.200896503485864,0.508,0.389,0.0556427373554709,"MEGLU2","Arl6ip4"
"Nrsn2.1",3.73814143969175e-06,0.215639151023753,0.817,0.729,0.0563749110519913,"MEGLU2","Nrsn2"
"Cadm1.1",3.92937127477672e-06,0.212899677734128,0.55,0.421,0.0592588481949077,"MEGLU2","Cadm1"
"Pld3",3.93926613642712e-06,0.22252599940079,0.502,0.379,0.0594080726034575,"MEGLU2","Pld3"
"Dbndd2.1",4.60487618415968e-06,0.202377075047371,0.402,0.296,0.0694461377333121,"MEGLU2","Dbndd2"
"Lysmd4.1",4.83499672338866e-06,0.223426420162179,0.532,0.428,0.0729165855854244,"MEGLU2","Lysmd4"
"Slirp",4.92696106299123e-06,0.227138529840611,0.613,0.527,0.0743034997909707,"MEGLU2","Slirp"
"Drap1.1",5.06529973283359e-06,0.243832423330352,0.529,0.418,0.0763897852708633,"MEGLU2","Drap1"
"Ggnbp2.1",5.0665532503972e-06,0.228038924287289,0.583,0.473,0.0764086895692402,"MEGLU2","Ggnbp2"
"Lage3.1",5.42483395705397e-06,-0.205930538542536,0.288,0.413,0.0818119209063309,"MEGLU2","Lage3"
"Dner.1",5.48416199549107e-06,-0.248728116352133,0.279,0.391,0.0827066470540009,"MEGLU2","Dner"
"Actb.1",5.57190975829573e-06,0.205244529006799,0.811,0.713,0.0840299710648579,"MEGLU2","Actb"
"Bnip3l",5.57439729499903e-06,-0.218731740361939,0.339,0.453,0.0840674856058804,"MEGLU2","Bnip3l"
"Lin7a.1",5.71418505804886e-06,-0.217717046537178,0.231,0.353,0.0861756248604349,"MEGLU2","Lin7a"
"Vstm2l",5.72868665307972e-06,0.25271147151408,0.553,0.421,0.0863943234150952,"MEGLU2","Vstm2l"
"Sh3glb2",6.10990647280536e-06,0.224049743011205,0.462,0.352,0.0921434995163776,"MEGLU2","Sh3glb2"
"Tln2",6.11166605124697e-06,-0.238427541702858,0.252,0.363,0.0921700357188555,"MEGLU2","Tln2"
"Ogt",6.65031180232639e-06,-0.236304063431346,0.643,0.726,0.100293352290884,"MEGLU2","Ogt"
"Nrsn1",6.67055147586e-06,-0.351978238108888,0.787,0.843,0.100598586807445,"MEGLU2","Nrsn1"
"Eif2s2.1",6.72888177501517e-06,0.249998995243331,0.628,0.528,0.101478266049004,"MEGLU2","Eif2s2"
"Hn1.1",6.76680678130518e-06,0.236173390405051,0.529,0.415,0.102050213068863,"MEGLU2","Hn1"
"Kcnc1.1",7.01452660083592e-06,-0.249943502533997,0.607,0.7,0.105786075667207,"MEGLU2","Kcnc1"
"Rps13.1",7.02910595873971e-06,0.214860582735794,0.907,0.891,0.106005946963754,"MEGLU2","Rps13"
"Nudt4.1",7.08336588233932e-06,-0.231873651238473,0.234,0.344,0.106824240871559,"MEGLU2","Nudt4"
"Fyco1",7.86975701352545e-06,-0.217103164123325,0.156,0.263,0.118683805520977,"MEGLU2","Fyco1"
"Cdh13.1",7.98151178607153e-06,-0.214363836812389,0.189,0.308,0.120369179245745,"MEGLU2","Cdh13"
"Ap2m1.1",8.24666465483441e-06,0.222465590899818,0.814,0.731,0.124367949659558,"MEGLU2","Ap2m1"
"Dnajc5.1",8.43526125075527e-06,0.222342413677955,0.847,0.771,0.12721217492264,"MEGLU2","Dnajc5"
"Pcsk2.1",8.78561952978538e-06,0.231995593838397,0.556,0.439,0.132495928128693,"MEGLU2","Pcsk2"
"Tcp1.1",8.91780419962135e-06,0.218107344439111,0.505,0.4,0.13448940513449,"MEGLU2","Tcp1"
"Pde4a.1",9.30228532990177e-06,-0.236556746055939,0.297,0.411,0.140287765060249,"MEGLU2","Pde4a"
"Vdac1.1",9.71538978614603e-06,-0.299805118453402,0.817,0.862,0.146517793364868,"MEGLU2","Vdac1"
"Uqcc2.1",9.88289637926816e-06,0.260494565080568,0.79,0.752,0.149043960295743,"MEGLU2","Uqcc2"
"Fdft1",1.01397540072796e-05,0.202582694170292,0.279,0.187,0.152917630183783,"MEGLU2","Fdft1"
"2700094K13Rik.1",1.04209712950214e-05,0.203664475880324,0.661,0.565,0.157158668100218,"MEGLU2","2700094K13Rik"
"Blcap",1.40484958275523e-05,0.237614393225362,0.607,0.522,0.211865365575316,"MEGLU2","Blcap"
"Ntm",1.44277411739088e-05,-0.248359262898902,0.634,0.723,0.217584764643719,"MEGLU2","Ntm"
"Pdlim7",1.51625051647155e-05,0.239567208433867,0.447,0.349,0.228665740389074,"MEGLU2","Pdlim7"
"Tnrc6a.1",1.52674755051716e-05,0.210490520826662,0.544,0.45,0.230248798093493,"MEGLU2","Tnrc6a"
"Klf9.1",1.55078573264446e-05,-0.239007053677266,0.399,0.505,0.233873996340111,"MEGLU2","Klf9"
"Junb",1.6204334395693e-05,0.272075541587227,0.264,0.178,0.244377567021447,"MEGLU2","Junb"
"Bag1.1",1.63005771451757e-05,0.227914980428349,0.856,0.788,0.245829003926395,"MEGLU2","Bag1"
"Rab6a.1",1.75411520146883e-05,0.250081721921351,0.781,0.684,0.264538113533515,"MEGLU2","Rab6a"
"Ylpm1.1",1.76151477601476e-05,0.216881120088891,0.396,0.292,0.265654043370786,"MEGLU2","Ylpm1"
"Cct2.1",1.77535419222528e-05,0.227675483133868,0.523,0.408,0.267741165729495,"MEGLU2","Cct2"
