"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Spn",3.17225719245985e-05,0.730636788283014,0.2,0.012,0.914149355151155,"MEGLU6","Spn"
"Gm37003",3.17225719245985e-05,0.707632984526512,0.2,0.012,0.914149355151155,"MEGLU6","Gm37003"
"Gm15903",3.17225719245985e-05,0.627658981670774,0.2,0.012,0.914149355151155,"MEGLU6","Gm15903"
"Vmn2r-ps36",3.17225719245985e-05,0.600975690848402,0.2,0.012,0.914149355151155,"MEGLU6","Vmn2r-ps36"
"Gm50080",3.17225719245985e-05,0.487296069289259,0.2,0.012,0.914149355151155,"MEGLU6","Gm50080"
"Chdh.1",3.28011792831664e-05,1.63508214649902,0.5,0.099,0.945231583403007,"MEGLU6","Chdh"
"Gm43882",3.36529792588603e-05,1.49087808451945,0.6,0.148,0.969777903302578,"MEGLU6","Gm43882"
"Gm45577",3.42728696100037e-05,1.38638151055948,0.3,0.033,0.987641283551475,"MEGLU6","Gm45577"
"Ppp1r32",3.43621973300623e-05,1.08966432460369,0.2,0.012,0.990215440460406,"MEGLU6","Ppp1r32"
"2410080I02Rik",3.43621973300623e-05,1.08338646947372,0.2,0.012,0.990215440460406,"MEGLU6","2410080I02Rik"
"Gm39149.1",3.43621973300623e-05,0.875473828221461,0.2,0.012,0.990215440460406,"MEGLU6","Gm39149"
"Rpl26-ps3.1",3.43621973300623e-05,0.854828917374876,0.2,0.012,0.990215440460406,"MEGLU6","Rpl26-ps3"
"Gm44044",3.43621973300623e-05,0.792137013052746,0.2,0.012,0.990215440460406,"MEGLU6","Gm44044"
"Gm20546",3.43621973300623e-05,0.770976357722523,0.2,0.012,0.990215440460406,"MEGLU6","Gm20546"
"Gm16296.1",3.43621973300623e-05,0.742598315541464,0.2,0.012,0.990215440460406,"MEGLU6","Gm16296"
"Vmn1r57",3.43621973300623e-05,0.492440367322466,0.2,0.012,0.990215440460406,"MEGLU6","Vmn1r57"
"Gm38560",3.72095675923516e-05,0.772954774551894,0.2,0.012,1,"MEGLU6","Gm38560"
"1700028P15Rik",3.72095675923516e-05,0.58349771086281,0.2,0.012,1,"MEGLU6","1700028P15Rik"
"D430018E03Rik",3.72095675923516e-05,0.553146076288237,0.2,0.012,1,"MEGLU6","D430018E03Rik"
"Fbxw13",3.72095675923516e-05,0.517370853021658,0.2,0.012,1,"MEGLU6","Fbxw13"
"Gm43307",3.72095675923516e-05,0.507256041644447,0.2,0.012,1,"MEGLU6","Gm43307"
"Trim13",3.77509951938907e-05,1.37147785713547,0.5,0.086,1,"MEGLU6","Trim13"
"Gm29296",3.82035093279483e-05,0.940849180148314,0.3,0.033,1,"MEGLU6","Gm29296"
"Gm49860",3.89227062573464e-05,0.913526996816057,0.5,0.091,1,"MEGLU6","Gm49860"
"Gm45809",3.94149183888406e-05,1.11463314432774,0.4,0.058,1,"MEGLU6","Gm45809"
"Gm2629",4.02800055705521e-05,0.733341964691175,0.2,0.012,1,"MEGLU6","Gm2629"
"Myot",4.02800055705521e-05,0.451090344000317,0.2,0.012,1,"MEGLU6","Myot"
"Xrcc3",4.36721377537272e-05,1.49027573186123,0.7,0.21,1,"MEGLU6","Xrcc3"
"Tpd52-ps.1",4.37847680087413e-05,1.29782157443435,0.4,0.062,1,"MEGLU6","Tpd52-ps"
"Zfp703",4.38900412062077e-05,1.40311328040279,0.6,0.148,1,"MEGLU6","Zfp703"
"Gm42969",4.49104992085166e-05,1.14449151697914,0.3,0.033,1,"MEGLU6","Gm42969"
"Tie1",4.49104992085166e-05,1.06702000890628,0.3,0.033,1,"MEGLU6","Tie1"
"Gm44684",4.67499778347556e-05,1.2932358327279,0.4,0.058,1,"MEGLU6","Gm44684"
"Fam229b",4.72706152559808e-05,1.37746951264787,0.8,0.255,1,"MEGLU6","Fam229b"
"Gm46210",4.73842049573053e-05,1.21817080360152,0.3,0.033,1,"MEGLU6","Gm46210"
"Gm38102",4.84780739857351e-05,1.45339710559558,0.8,0.222,1,"MEGLU6","Gm38102"
"Slc1a1",4.90884519122505e-05,0.981815500041639,0.9,0.638,1,"MEGLU6","Slc1a1"
"Hectd2os",5.29997395262594e-05,1.39163637283979,0.7,0.23,1,"MEGLU6","Hectd2os"
"Taz",5.45572244582876e-05,1.30722957026813,0.9,0.346,1,"MEGLU6","Taz"
"Gm38115",5.53672420458604e-05,1.12609793919246,0.4,0.058,1,"MEGLU6","Gm38115"
"Gm11417.1",5.56036717112259e-05,1.09421140782592,0.3,0.033,1,"MEGLU6","Gm11417"
"Gm48696.2",6.18150375247806e-05,1.39396470858755,0.3,0.033,1,"MEGLU6","Gm48696"
"Bcl11b.4",6.2220907527252e-05,1.1791570549641,0.9,0.494,1,"MEGLU6","Bcl11b"
"Tmem200c",6.25314673511665e-05,1.18226526857671,0.6,0.123,1,"MEGLU6","Tmem200c"
"Gm20274",6.34232891424633e-05,1.0289348547808,0.4,0.062,1,"MEGLU6","Gm20274"
"Gm15726",6.46091814704205e-05,1.35903187414645,0.5,0.095,1,"MEGLU6","Gm15726"
"Gm37060",6.69214657600987e-05,1.42801953784289,0.5,0.107,1,"MEGLU6","Gm37060"
"Snhg17",7.11810739893954e-05,1.43485513645162,0.4,0.066,1,"MEGLU6","Snhg17"
"Acaa2",7.40360349242098e-05,1.2540240190611,0.5,0.095,1,"MEGLU6","Acaa2"
"Gm42702",7.62608800742702e-05,0.684537197927096,0.3,0.033,1,"MEGLU6","Gm42702"
"Gm44680",8.19806858772597e-05,1.29205023746816,0.5,0.103,1,"MEGLU6","Gm44680"
"Gm44317",8.22097400697238e-05,1.50641749974066,0.5,0.099,1,"MEGLU6","Gm44317"
"Cmtr2",8.39684751562918e-05,1.40808183208316,0.5,0.107,1,"MEGLU6","Cmtr2"
"Gm38217.2",8.39880257756765e-05,1.20018464790073,0.3,0.037,1,"MEGLU6","Gm38217"
"Gm42943",8.39880257756765e-05,1.13934369650824,0.3,0.037,1,"MEGLU6","Gm42943"
"Arntl2",8.90685341879458e-05,1.31397970297292,0.6,0.152,1,"MEGLU6","Arntl2"
"Gm48838",9.27625235479258e-05,1.32689945590949,0.3,0.037,1,"MEGLU6","Gm48838"
"Ctxn1.2",9.28116496775801e-05,1.09947044253234,1,0.477,1,"MEGLU6","Ctxn1"
"4933438B17Rik",9.37071081818525e-05,1.09277506959555,0.4,0.066,1,"MEGLU6","4933438B17Rik"
"Gm44433",9.40830555231468e-05,0.926917727935737,0.6,0.132,1,"MEGLU6","Gm44433"
"Cdk17.1",9.58485360450624e-05,0.946643144956314,1,0.663,1,"MEGLU6","Cdk17"
"Sdcbp2",0.000102563257909052,1.57068208711836,0.4,0.07,1,"MEGLU6","Sdcbp2"
"Gm44257",0.00010506371650308,1.42378682322853,0.5,0.107,1,"MEGLU6","Gm44257"
"Plekha8",0.000105406675339387,1.00020891988604,1,0.449,1,"MEGLU6","Plekha8"
"Gm10421",0.000106951204550141,0.904012442868925,0.4,0.062,1,"MEGLU6","Gm10421"
"Gm42968",0.000107562551890825,1.13469594038802,0.3,0.037,1,"MEGLU6","Gm42968"
"Gm37731.1",0.000107562551890825,1.12414404953272,0.3,0.037,1,"MEGLU6","Gm37731"
"Cd24a",0.000108376424268653,1.61395948808307,0.6,0.193,1,"MEGLU6","Cd24a"
"Gm45631",0.000113752947526808,1.79609573036371,0.4,0.066,1,"MEGLU6","Gm45631"
"Gm10847",0.000118219914811982,1.09937993062493,0.4,0.066,1,"MEGLU6","Gm10847"
"Rnf8.1",0.000119237508339562,1.00245680865862,0.9,0.444,1,"MEGLU6","Rnf8"
"Tmem42",0.000121474226078521,1.28026173811122,0.7,0.193,1,"MEGLU6","Tmem42"
"Sft2d1",0.000123639800970367,1.09582681912932,0.9,0.358,1,"MEGLU6","Sft2d1"
"Gm49594",0.000124570985978491,1.03831332111607,0.3,0.037,1,"MEGLU6","Gm49594"
"AW146154",0.000124570985978491,0.847360898357858,0.3,0.037,1,"MEGLU6","AW146154"
"BC035044",0.000127654645319934,0.86409751441395,0.4,0.066,1,"MEGLU6","BC035044"
"Gm43009",0.000130237989151558,0.727657316884478,0.4,0.062,1,"MEGLU6","Gm43009"
"Gm15247",0.000137285603710298,1.31602048386749,0.3,0.037,1,"MEGLU6","Gm15247"
"Mfsd2b",0.000137285603710298,1.16222030581456,0.3,0.037,1,"MEGLU6","Mfsd2b"
"Fam217a",0.000137285603710298,1.08146768693713,0.3,0.037,1,"MEGLU6","Fam217a"
"Gm1604b.1",0.000139578154580856,1.11674485905847,0.5,0.107,1,"MEGLU6","Gm1604b"
"Gm41077",0.000141689185210608,1.27780518274875,0.8,0.305,1,"MEGLU6","Gm41077"
"Fzd7.1",0.000143146501410169,0.990205537522078,0.4,0.066,1,"MEGLU6","Fzd7"
"Gm43185",0.000144092161904588,0.895648278602386,0.3,0.037,1,"MEGLU6","Gm43185"
"Mapk11",0.000149028286230028,1.23891281382854,0.8,0.259,1,"MEGLU6","Mapk11"
"Arhgap17.1",0.000151078115846401,1.23252770512392,0.8,0.305,1,"MEGLU6","Arhgap17"
"Defb36.1",0.000151222558783596,1.24385191373062,0.2,0.016,1,"MEGLU6","Defb36"
"Ptgs2os",0.000151222558783596,1.00398726795447,0.2,0.016,1,"MEGLU6","Ptgs2os"
"Ubp1.1",0.00015665205909318,1.02533722808891,1,0.469,1,"MEGLU6","Ubp1"
"Gm24966.1",0.000158669617001736,1.30790199987297,0.3,0.037,1,"MEGLU6","Gm24966"
"Tg",0.000159533365288585,0.845030798906948,0.7,0.21,1,"MEGLU6","Tg"
"Fau-ps2",0.000161733760649446,1.19211991263426,0.2,0.016,1,"MEGLU6","Fau-ps2"
"Gm6929",0.000161733760649446,0.898359091143242,0.2,0.016,1,"MEGLU6","Gm6929"
"Gm43091",0.000161733760649446,0.761434870043466,0.2,0.016,1,"MEGLU6","Gm43091"
"AU018091",0.000171807689915176,1.14535118962883,0.3,0.041,1,"MEGLU6","AU018091"
"Gm32842",0.000172929644400335,1.25008959359,0.2,0.016,1,"MEGLU6","Gm32842"
"Gm32899",0.000172929644400335,1.01523586640151,0.2,0.016,1,"MEGLU6","Gm32899"
"Gm45282",0.000172929644400335,0.910530589392311,0.2,0.016,1,"MEGLU6","Gm45282"
"Gm5599",0.000172929644400335,0.660802877389267,0.2,0.016,1,"MEGLU6","Gm5599"
"1700028M03Rik",0.000172929644400335,0.570791354464877,0.2,0.016,1,"MEGLU6","1700028M03Rik"
"Vmn2r-ps89",0.000174626795678118,1.01848836224575,0.3,0.037,1,"MEGLU6","Vmn2r-ps89"
"Cfap161",0.000174626795678118,0.693366556821863,0.3,0.037,1,"MEGLU6","Cfap161"
"Map3k6",0.000177974129186194,1.14169023530987,0.6,0.156,1,"MEGLU6","Map3k6"
"Adcy2",0.000181374533981742,1.00640942427221,1,0.679,1,"MEGLU6","Adcy2"
"Tmem184b.1",0.000182698612505494,1.06205023695544,0.9,0.449,1,"MEGLU6","Tmem184b"
"4833417C18Rik",0.000184851472344409,1.07037711197292,0.2,0.016,1,"MEGLU6","4833417C18Rik"
"Cyp4a28-ps",0.000184851472344409,0.933054911026306,0.2,0.016,1,"MEGLU6","Cyp4a28-ps"
"Gm34304",0.000184851472344409,0.912202200175396,0.2,0.016,1,"MEGLU6","Gm34304"
"Cplx4",0.000184851472344409,0.893352180527185,0.2,0.016,1,"MEGLU6","Cplx4"
"Gm38590",0.000184851472344409,0.863885441785674,0.2,0.016,1,"MEGLU6","Gm38590"
"Grk3",0.000192442662745188,1.06716756852541,0.9,0.436,1,"MEGLU6","Grk3"
"Cacng6",0.000197542762834427,1.2320513013963,0.2,0.016,1,"MEGLU6","Cacng6"
"Gm23615",0.000197542762834427,1.21454121170437,0.2,0.016,1,"MEGLU6","Gm23615"
"Snord83b",0.000197542762834427,1.09141899019176,0.2,0.016,1,"MEGLU6","Snord83b"
"Gm36500",0.000197542762834427,1.06730791055598,0.2,0.016,1,"MEGLU6","Gm36500"
"Gm11769",0.000197542762834427,0.897109088894734,0.2,0.016,1,"MEGLU6","Gm11769"
"Gm43830",0.000197542762834427,0.846580181897684,0.2,0.016,1,"MEGLU6","Gm43830"
"Gm30541.1",0.000197542762834427,0.810524661065333,0.2,0.016,1,"MEGLU6","Gm30541"
"Gm48952",0.000200310090049691,1.21933872491461,0.8,0.358,1,"MEGLU6","Gm48952"
"Gm9316.1",0.00020035956477186,0.923792916106485,0.4,0.07,1,"MEGLU6","Gm9316"
"Kcnip2.1",0.000200767589653321,1.24403368833498,0.8,0.346,1,"MEGLU6","Kcnip2"
"Gm25394",0.000203639697241014,1.47688579127945,0.5,0.115,1,"MEGLU6","Gm25394"
"Gm15813",0.000209672211201268,1.22077817900364,0.8,0.251,1,"MEGLU6","Gm15813"
"Pxylp1.1",0.00020977568856185,1.09882461381258,0.7,0.214,1,"MEGLU6","Pxylp1"
"Ncor1",0.000210412058735779,0.459531354035383,1,0.955,1,"MEGLU6","Ncor1"
"Gm37292",0.000211049398505556,1.04381346932721,0.2,0.016,1,"MEGLU6","Gm37292"
"Trim29",0.000211049398505556,0.849298036660444,0.2,0.016,1,"MEGLU6","Trim29"
"Sbp",0.000211049398505556,0.820727277575913,0.2,0.016,1,"MEGLU6","Sbp"
"Gm48355",0.000211049398505556,0.789972385388007,0.2,0.016,1,"MEGLU6","Gm48355"
"Gm38099",0.000211049398505556,0.754241023390833,0.2,0.016,1,"MEGLU6","Gm38099"
"Gm8878.1",0.000211049398505556,0.701114001865561,0.2,0.016,1,"MEGLU6","Gm8878"
"Lipn",0.000211049398505556,0.611581789030582,0.2,0.016,1,"MEGLU6","Lipn"
"Gm10415.1",0.000211049398505556,0.527989785358348,0.2,0.016,1,"MEGLU6","Gm10415"
"Stx1a",0.00021114953390709,1.03569882452203,1,0.428,1,"MEGLU6","Stx1a"
"Gm49677",0.000215940132564958,1.31548289176933,0.3,0.041,1,"MEGLU6","Gm49677"
"Gm40646",0.000216122930584241,0.964018179146642,0.5,0.111,1,"MEGLU6","Gm40646"
"Gm25636",0.000221370949931289,1.22116774524751,0.3,0.037,1,"MEGLU6","Gm25636"
"Gm42432",0.00022541973876796,0.748574682433977,0.2,0.016,1,"MEGLU6","Gm42432"
"Gm37537",0.00022541973876796,0.697117621094645,0.2,0.016,1,"MEGLU6","Gm37537"
"Gm37212",0.00022541973876796,0.623403996810155,0.2,0.016,1,"MEGLU6","Gm37212"
"Tsix",0.00022541973876796,0.592239860887617,0.2,0.016,1,"MEGLU6","Tsix"
"Gm10686",0.00022541973876796,0.498738662835402,0.2,0.016,1,"MEGLU6","Gm10686"
"1700019L13Rik",0.00022541973876796,0.349588227155181,0.2,0.016,1,"MEGLU6","1700019L13Rik"
"Ephx2.1",0.00022671505788811,0.996580465680346,0.5,0.103,1,"MEGLU6","Ephx2"
"Gm49323",0.000227160435900005,1.25228963428392,0.7,0.202,1,"MEGLU6","Gm49323"
"Fam120a",0.00022805902595784,0.859729174763028,1,0.634,1,"MEGLU6","Fam120a"
"2810429I04Rik",0.000231684279995071,1.01529430141624,0.4,0.07,1,"MEGLU6","2810429I04Rik"
"D3Ertd751e",0.000232593644296926,0.937262322993496,0.9,0.292,1,"MEGLU6","D3Ertd751e"
"Gm37792.1",0.00023641060650374,1.0205100110222,0.3,0.041,1,"MEGLU6","Gm37792"
"Kcnd3",0.000239674716848866,1.09033153503275,1,0.646,1,"MEGLU6","Kcnd3"
"C230031I18Rik",0.000240204331791988,0.938404788260369,0.4,0.07,1,"MEGLU6","C230031I18Rik"
"Rrnad1",0.000240670150184786,1.38599468348887,0.8,0.346,1,"MEGLU6","Rrnad1"
"Gm48281",0.000240704736665756,1.01225576962785,0.2,0.016,1,"MEGLU6","Gm48281"
"A630023A22Rik",0.000240704736665756,0.386578950931723,0.2,0.016,1,"MEGLU6","A630023A22Rik"
"G630016G05Rik",0.000248191454812749,1.06540375179108,0.6,0.148,1,"MEGLU6","G630016G05Rik"
"9130230L23Rik",0.000251558047110089,0.976128608141324,0.8,0.243,1,"MEGLU6","9130230L23Rik"
"Gm18760",0.000256958060213534,0.981450630594797,0.2,0.016,1,"MEGLU6","Gm18760"
"Gm43149",0.000256958060213534,0.874958530851466,0.2,0.016,1,"MEGLU6","Gm43149"
"Gm48532.1",0.000256958060213534,0.802842502025283,0.2,0.016,1,"MEGLU6","Gm48532"
"Ugt2b37.1",0.000256958060213534,0.535487584616822,0.2,0.016,1,"MEGLU6","Ugt2b37"
"Gm31415.1",0.000256958060213534,0.411702037669318,0.2,0.016,1,"MEGLU6","Gm31415"
"Gm11685",0.000258691420593898,1.08576262950729,0.3,0.041,1,"MEGLU6","Gm11685"
"Nrbp2",0.000260426014631629,1.21110394534517,0.8,0.362,1,"MEGLU6","Nrbp2"
"2700081O15Rik",0.000265373069304834,1.38205683242096,0.6,0.177,1,"MEGLU6","2700081O15Rik"
"Zfp133-ps",0.000269339792752699,0.640121839656958,1,0.765,1,"MEGLU6","Zfp133-ps"
"Elp2",0.000272970738358043,0.809357285328992,1,0.642,1,"MEGLU6","Elp2"
"Gm15241",0.00028184938245761,1.32995591823503,0.4,0.074,1,"MEGLU6","Gm15241"
"Kank3",0.000291077587277125,1.07762670767091,0.5,0.107,1,"MEGLU6","Kank3"
"Gm43885",0.000293037620028438,1.29333648547335,0.6,0.177,1,"MEGLU6","Gm43885"
"Dnali1",0.000295831996185538,0.950976452367516,0.3,0.041,1,"MEGLU6","Dnali1"
"B930086L07Rik",0.000295831996185538,0.81500532535747,0.3,0.041,1,"MEGLU6","B930086L07Rik"
"Nsmaf.2",0.000300039016643953,1.07489149171926,0.9,0.366,1,"MEGLU6","Nsmaf"
"Mid1",0.000300219452910721,0.874968128023784,1,0.543,1,"MEGLU6","Mid1"
"Nasp",0.000301347585832372,1.07897944366404,0.9,0.428,1,"MEGLU6","Nasp"
"Nxph4.1",0.0003045584433605,1.27412041205794,0.7,0.198,1,"MEGLU6","Nxph4"
"Sorbs2.1",0.000305797457670322,0.947243154414112,1,0.728,1,"MEGLU6","Sorbs2"
"Acsl1.1",0.000305953311036326,0.974969096848918,1,0.44,1,"MEGLU6","Acsl1"
"Gm12081",0.000309283709348005,1.21976903916617,0.3,0.041,1,"MEGLU6","Gm12081"
"Gm46565",0.000309283709348005,0.856417733746492,0.3,0.041,1,"MEGLU6","Gm46565"
"Gm43049",0.000319740910940034,0.522534154106695,0.4,0.07,1,"MEGLU6","Gm43049"
"Gm43566",0.000323306474638501,1.18070059396128,0.3,0.041,1,"MEGLU6","Gm43566"
"Btbd7",0.000324018302270355,1.0430853399843,0.9,0.506,1,"MEGLU6","Btbd7"
"Edrf1.1",0.000345822380509871,1.26335995356967,0.7,0.247,1,"MEGLU6","Edrf1"
"Fam76a",0.000349648161452192,1.02365379112424,0.9,0.465,1,"MEGLU6","Fam76a"
"Tmem158",0.000365618828676764,1.23870930789282,0.7,0.255,1,"MEGLU6","Tmem158"
"Pbx1.1",0.00037802628589776,0.617499475482058,1,0.872,1,"MEGLU6","Pbx1"
"Kbtbd7",0.000382246052421495,1.21522762800409,0.6,0.185,1,"MEGLU6","Kbtbd7"
"Dzank1.2",0.000388793469322118,0.518027555935335,1,0.856,1,"MEGLU6","Dzank1"
"Gm43648",0.000393537361892405,1.16812263537888,0.3,0.045,1,"MEGLU6","Gm43648"
"Baiap2.2",0.000394443648296981,0.877718891933161,0.9,0.601,1,"MEGLU6","Baiap2"
"Adamts3",0.000398671636541518,1.14321333970773,0.9,0.58,1,"MEGLU6","Adamts3"
"Gm6851",0.000401585449739639,1.12157331921608,0.5,0.111,1,"MEGLU6","Gm6851"
"C130073E24Rik",0.000404878650321185,0.838828682281406,1,0.749,1,"MEGLU6","C130073E24Rik"
"Gpr155",0.000406029097832226,1.24836305147548,0.7,0.276,1,"MEGLU6","Gpr155"
"Fbxl21",0.000416537595327079,1.10667538954217,0.5,0.119,1,"MEGLU6","Fbxl21"
"Gm47898",0.000421730803859612,1.32633861897394,0.5,0.115,1,"MEGLU6","Gm47898"
"Stmn1.1",0.000422243430923728,0.311744339334173,1,0.93,1,"MEGLU6","Stmn1"
"Svopl",0.000427059287537462,1.11906214213428,0.6,0.181,1,"MEGLU6","Svopl"
"Gm12276",0.000428104727465562,1.4542412536761,0.3,0.045,1,"MEGLU6","Gm12276"
"Gm43872",0.000428401135403456,1.18826526366645,0.5,0.119,1,"MEGLU6","Gm43872"
"Gm50373",0.000430228702662337,1.18601814049453,0.8,0.317,1,"MEGLU6","Gm50373"
"Gm40493.1",0.000432657886434393,1.28046525519575,0.7,0.23,1,"MEGLU6","Gm40493"
"Gda",0.000436320225703345,1.05501720256323,0.9,0.481,1,"MEGLU6","Gda"
"Mid1-ps1",0.000441169176220586,1.12059251497075,0.4,0.074,1,"MEGLU6","Mid1-ps1"
"Gm38021.1",0.000441169176220586,1.05927667016707,0.4,0.074,1,"MEGLU6","Gm38021"
"Insyn2a",0.000449453673171116,1.06277152203505,0.6,0.16,1,"MEGLU6","Insyn2a"
"1700120C14Rik",0.000450962681382561,1.20950487250088,0.7,0.239,1,"MEGLU6","1700120C14Rik"
"Gm16399",0.000451749468878422,1.20099873135895,0.7,0.235,1,"MEGLU6","Gm16399"
"Zfp94",0.000459195524869506,1.20183149386461,0.5,0.115,1,"MEGLU6","Zfp94"
"Gm15701",0.000463755295543711,1.34455607059231,0.5,0.111,1,"MEGLU6","Gm15701"
"Smpd2",0.000481178261171343,1.42064702145792,0.4,0.082,1,"MEGLU6","Smpd2"
"4930479D17Rik",0.000485305845887995,1.18504355160915,0.3,0.045,1,"MEGLU6","4930479D17Rik"
"Atp2a1",0.000485305845887995,0.901128330216653,0.3,0.045,1,"MEGLU6","Atp2a1"
"Tle2",0.000488217570916538,1.16446573090132,0.6,0.169,1,"MEGLU6","Tle2"
"4833439L19Rik",0.000497735281686167,0.779374259439233,1,0.609,1,"MEGLU6","4833439L19Rik"
"Pdgfc",0.000499827524836059,1.16918093039665,0.7,0.267,1,"MEGLU6","Pdgfc"
"Gm18194",0.000500254846828009,0.346732585874973,0.3,0.041,1,"MEGLU6","Gm18194"
"Pole4",0.00050116672911323,0.781148565752314,1,0.687,1,"MEGLU6","Pole4"
"Slc35a2",0.000502506242492203,1.21203196198202,0.7,0.255,1,"MEGLU6","Slc35a2"
"Gm29266",0.000503208495349181,0.674195532079986,0.7,0.222,1,"MEGLU6","Gm29266"
"Rbm24",0.000504940683001052,1.13451049638274,0.6,0.165,1,"MEGLU6","Rbm24"
"Akt3",0.000519144159788575,0.70700881967767,1,0.782,1,"MEGLU6","Akt3"
"Fech",0.00052538473521049,0.904949459245283,1,0.519,1,"MEGLU6","Fech"
"Slc29a1.1",0.000525466520143986,1.20180511662814,0.7,0.235,1,"MEGLU6","Slc29a1"
"Disp3",0.00053229738990347,1.25286967096424,0.6,0.185,1,"MEGLU6","Disp3"
"Plxnc1.1",0.000537213237668252,1.1473648409077,0.8,0.449,1,"MEGLU6","Plxnc1"
"Lhx9",0.000544038469575993,1.13407510548103,0.8,0.342,1,"MEGLU6","Lhx9"
"Fbxl19",0.000546969046111923,1.02006087017405,0.7,0.239,1,"MEGLU6","Fbxl19"
"Gm49678",0.000547587521018664,1.40885887499965,0.7,0.329,1,"MEGLU6","Gm49678"
"4933407L21Rik",0.000549572080100027,1.10694073383656,0.3,0.045,1,"MEGLU6","4933407L21Rik"
"Gm11722",0.00055458223727416,1.06429482122261,0.2,0.021,1,"MEGLU6","Gm11722"
"Gm38451",0.000564460906199414,1.09990200572282,0.6,0.169,1,"MEGLU6","Gm38451"
"Arf5.1",0.000565208586626236,0.459263637499633,1,0.84,1,"MEGLU6","Arf5"
"Csnk1g3",0.000565281379270571,0.815826463687508,1,0.663,1,"MEGLU6","Csnk1g3"
"Sdr42e1",0.000572109155548775,1.29265496054105,0.4,0.086,1,"MEGLU6","Sdr42e1"
"Snora41",0.00057269891494339,1.24002494456927,0.3,0.045,1,"MEGLU6","Snora41"
"Gm29214",0.00057269891494339,1.19800757174495,0.3,0.045,1,"MEGLU6","Gm29214"
"Gm43875",0.000589312382253847,1.28877322367176,0.3,0.049,1,"MEGLU6","Gm43875"
"Gm42972",0.000592419147520671,0.924937870173425,0.4,0.078,1,"MEGLU6","Gm42972"
"Pramel34",0.000592419147520671,0.573395694923258,0.4,0.078,1,"MEGLU6","Pramel34"
"Ntmt1",0.00059283361567269,1.11455490773469,0.8,0.333,1,"MEGLU6","Ntmt1"
"Gm25588",0.000596729364984759,1.15582497557018,0.3,0.045,1,"MEGLU6","Gm25588"
"Inca1",0.000607707610375913,1.11955052542852,0.5,0.115,1,"MEGLU6","Inca1"
"Gm28610",0.000614245957144601,1.21396603190256,0.5,0.119,1,"MEGLU6","Gm28610"
"Lrrtm4",0.000617281303972265,0.633625138383905,1,0.963,1,"MEGLU6","Lrrtm4"
"Ythdf3",0.00062165871362252,0.971171546727356,0.9,0.457,1,"MEGLU6","Ythdf3"
"Gm28042",0.000621695644425048,1.03584170308494,0.3,0.045,1,"MEGLU6","Gm28042"
"Vmn2r-ps3",0.00062192354058294,1.33152445905529,0.2,0.021,1,"MEGLU6","Vmn2r-ps3"
"Snord17",0.00062192354058294,1.15928988918171,0.2,0.021,1,"MEGLU6","Snord17"
"4833412C05Rik",0.00062192354058294,0.915655741152001,0.2,0.021,1,"MEGLU6","4833412C05Rik"
"Gm49425",0.00062192354058294,0.740460620671527,0.2,0.021,1,"MEGLU6","Gm49425"
"Zfp433",0.00062192354058294,0.597689182768723,0.2,0.021,1,"MEGLU6","Zfp433"
"Gm11190",0.000622459658288299,1.00322571865382,0.4,0.082,1,"MEGLU6","Gm11190"
"Slc17a6.6",0.000623750741740139,0.650599497189986,1,0.786,1,"MEGLU6","Slc17a6"
"Kif24",0.000625113630821173,1.04815268355331,0.8,0.35,1,"MEGLU6","Kif24"
"Elfn2",0.000625169849343365,0.962815754776353,0.9,0.432,1,"MEGLU6","Elfn2"
"Atrnl1.1",0.000633476439598937,0.984876557394549,0.9,0.844,1,"MEGLU6","Atrnl1"
"Itgb1",0.00064504747940043,0.890171987047167,1,0.514,1,"MEGLU6","Itgb1"
"Adam7",0.000647630985715471,0.685716151791867,0.3,0.045,1,"MEGLU6","Adam7"
"Hnrnpr",0.000648384113941098,0.705334432706927,1,0.774,1,"MEGLU6","Hnrnpr"
"Ncoa2.1",0.000650270192695895,0.883994166114389,0.9,0.654,1,"MEGLU6","Ncoa2"
"Gm14613",0.000658377281433763,0.994730593061686,0.2,0.021,1,"MEGLU6","Gm14613"
"Als2cl",0.000658377281433763,0.936132570392254,0.2,0.021,1,"MEGLU6","Als2cl"
"Gm43343",0.000674569666561011,0.930678997795718,0.3,0.045,1,"MEGLU6","Gm43343"
"Kng2",0.000674569666561011,0.489657949241149,0.3,0.045,1,"MEGLU6","Kng2"
"Ppfia3",0.000675303067494822,0.829338785807741,1,0.576,1,"MEGLU6","Ppfia3"
"Dennd4b",0.000686603931547185,1.15738657074622,0.7,0.243,1,"MEGLU6","Dennd4b"
"Rims2.1",0.000689871083124379,0.546475981932188,1,0.926,1,"MEGLU6","Rims2"
"Gm15843",0.000696756364551517,0.95668526020953,0.4,0.078,1,"MEGLU6","Gm15843"
"Gm28627",0.000696809843556657,1.20272622741991,0.2,0.021,1,"MEGLU6","Gm28627"
"Gm37850",0.000696809843556657,1.04902700501383,0.2,0.021,1,"MEGLU6","Gm37850"
"Gm20302.1",0.000696809843556657,0.944201240381898,0.2,0.021,1,"MEGLU6","Gm20302"
"Gm50287",0.000696809843556657,0.935284227909431,0.2,0.021,1,"MEGLU6","Gm50287"
"Gm47663",0.000696809843556657,0.923999177576555,0.2,0.021,1,"MEGLU6","Gm47663"
